Hidden_State,S1,S2,S3,S4,S5,S6,row_id,Internal_Mobility_Index,External_Mobility_Index,Per_Capita_Income,Cumulative_Cases_Rate,Average_Household_Persons,Inmigrants,Total_Households_Housed,Housing_Precariousness_Index,Commune,Date,Days,Higher_Education_Percentage,Postgraduade_Percentage,Social_Priority_Index_2020,Priority_2020,Code,Year,Month,Step,Step_Label,Quarantine_Start_Date,Quarantine_End_Date,Gross_Daily_Cases,Gross_Daily_Cases_Mobile_Average_7_Days
6.0,0.001515677101987352,3.7613338257943234e-08,4.5364157967714786e-14,0.005801423847637954,1.6924985009070192e-17,0.9926828614369911,2948,6.66286954163276,3.12696260133201,651160.94,2919.98452561333,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-13,2020-09-15,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,4.83574583319978,4.605472222094249
4.0,6.812630176878938e-06,2.097427111689801e-11,1.8034627921314054e-19,0.05690863868460319,3.3682507237216163e-17,0.9430845486642456,2949,9.12741464002652,4.55887050598198,651160.94,2925.6262290854,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-14,2020-09-16,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,5.641703472070276,4.144924999884291
4.0,3.4874475522922653e-06,5.647231590787564e-14,6.573502396270786e-20,0.1257041296738167,1.1452906185372373e-20,0.8742923828785745,2950,9.25802368682759,4.74176536178163,651160.94,2928.85005964087,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-15,2020-09-17,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,3.223830555469704,4.144924999885721
4.0,6.259587217653285e-07,2.493535464118753e-15,1.2744253185547612e-21,0.257236726337594,2.489197745360156e-24,0.7427626477036817,2951,9.96880933007865,5.1574601452551,651160.94,2932.07389019633,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-16,2020-09-18,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,3.223830555460154,4.144924999884291
4.0,4.744196406807238e-07,3.981173977484403e-16,9.28916312197903e-22,0.45481211293393475,9.827509419869913e-26,0.5451874126464241,2952,9.95368110176898,5.18759605822258,651160.94,2935.2977207518,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-17,2020-09-19,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,3.223830555470158,4.144924999885721
4.0,7.724393170654729e-05,1.315915794134548e-12,6.354073924907403e-16,0.6703051902788424,2.4430819223695185e-23,0.3296175657881344,2953,7.39704065334659,3.53979447307356,651160.94,2938.52155130726,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-18,2020-09-20,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,3.223830555459699,4.144924999884291
4.0,1.8937233263387066e-05,3.0421284493181605e-10,2.158444399590257e-15,0.9682351387093505,1.0149780895262668e-19,0.03174592375317107,2954,6.90558418467287,3.36322815899708,651160.94,2940.133466585,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-19,2020-09-21,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,1.611915277740081,3.569240972124265
4.0,4.272297771667457e-07,3.894064566413829e-11,2.244951061654431e-16,0.9988414789672875,1.4457901897871352e-17,0.0011580937639944927,2955,6.76843564475786,3.31356417442666,651160.94,2941.74538186273,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-20,2020-09-22,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,1.611915277730077,3.108693749914307
4.0,1.881215579442568e-11,3.3125417997455253e-16,2.5154817911583945e-23,0.999841230471473,2.6119522095350506e-21,0.00015876950971449892,2956,9.17629509085978,4.72871651146671,651160.94,2943.35729714046,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-21,2020-09-23,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,1.611915277730077,2.533009722151422
4.0,2.53859012656014e-12,3.800870006968784e-21,1.181614105047493e-24,0.9997011977331768,1.0464305175017022e-26,0.0002988022642845987,2957,9.45927131362445,4.67793749811651,651160.94,2948.19304297366,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-22,2020-09-24,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,4.83574583319978,2.763283333255718
4.0,2.6845951270384385e-12,1.643544639592314e-22,3.6007230662422195e-25,0.9996055378900226,3.3793222882396043e-32,0.0003944621072927797,2958,9.86493083807974,4.76087153060302,651160.94,2952.22283116799,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-23,2020-09-25,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,4.029788194330195,2.878420138808581
4.0,3.636725307990776e-12,1.2446529375497897e-22,2.020646534291357e-25,0.9994241730533487,9.428414366397405e-34,0.0005758269430145348,2959,9.99704668052919,4.90892927101227,651160.94,2956.25261936233,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-24,2020-09-26,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,4.029788194339744,2.993556944361379
4.0,6.785070766282682e-12,1.199889542171471e-22,9.796060976071667e-26,0.9988038013689458,4.171896914059089e-34,0.001196198624269142,2960,10.1836783895368,5.08947352560046,651160.94,2961.08836519553,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-25,2020-09-27,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,4.835745833200235,3.22383055546717
4.0,1.0852326785773301e-08,6.972301738307121e-19,1.7172100582982044e-20,0.9885253235263466,5.8255945898092405e-31,0.011474665621326634,2961,8.13109122140855,3.90953198927162,651160.94,2967.53602630646,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-26,2020-09-28,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,6.447661110929857,3.914651388779995
6.0,4.5360409957826635e-06,5.009379776675752e-14,1.4560252055032434e-17,0.9144913940552366,5.832461795952371e-26,0.08550406990371755,2962,7.4648765934364,3.47036132959648,651160.94,2973.98368741739,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-27,2020-09-29,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,2,Transición,2020-05-15,2020-07-28,6.447661110929857,4.605472222094249
6.0,2.998559334580734e-06,1.028166130815877e-13,4.944657134597187e-21,0.4700537142973212,3.998073747054593e-23,0.5299432871432413,2963,9.53018111683693,4.59473224241329,651160.94,2980.43134852832,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-28,2020-09-30,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,3,Preparación,2020-05-15,2020-07-28,6.447661110930312,5.296293055408569
6.0,4.667056457779322e-06,8.081052554968636e-15,1.04847107572844e-21,0.019789860229588667,7.431555112314889e-24,0.9802054727139454,2964,9.89274628574873,4.85438326854112,651160.94,2988.49092491699,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-29,2020-10-01,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,3,Preparación,2020-05-15,2020-07-28,8.059576388669939,5.756840277618592
6.0,5.4033306126562036e-05,1.1966720177922315e-13,3.660142866385053e-20,0.00011512568138875188,4.524279675887056e-24,0.999830841012365,2965,9.22719464786186,4.53819726968629,651160.94,2996.55050130565,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-09-30,2020-10-02,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,9,3,Preparación,2020-05-15,2020-07-28,8.059576388659934,6.332524305379983
6.0,0.00010143095746829597,1.3413567949046072e-12,9.46321129694596e-21,2.1040480140555314e-05,4.902718265031962e-23,0.9998775285610498,2966,9.60763041316337,4.75577856131151,651160.94,3005.41603533318,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-01,2020-10-03,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,8.865534027529975,7.023345138692873
6.0,0.0001370822226191911,1.9278810906272705e-12,1.825339008758268e-21,8.191191550049238e-06,3.349261827662026e-22,0.9998547265839028,2967,9.99439472018805,5.12183949612754,651160.94,3013.47561172185,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-02,2020-10-04,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,8.059576388669939,7.48389236090283
6.0,0.0005162562229858208,4.593406712463327e-11,7.273548643909684e-19,2.1004071977689282e-05,9.978852730854497e-21,0.9994627396591025,2968,8.74134345900009,4.30223307115089,651160.94,3015.89348463845,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-03,2020-10-05,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,2.417872916600118,6.908208333141439
6.0,0.0011205065589770143,1.0678810443126382e-09,3.296913794487033e-17,5.237858107281199e-05,1.0814467421909228e-18,0.998827113792069,2969,7.94120483380044,3.83476478919929,651160.94,3019.11731519391,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-04,2020-10-06,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,3.223830555460154,6.447661110931482
6.0,2.991989029077933e-05,1.1315887409529368e-11,1.6764790667241123e-20,0.0004397273129956678,2.905707222886917e-19,0.9995303527853976,2970,9.32281589970768,4.64656601271736,651160.94,3021.53518811051,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-05,2020-10-07,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,2.417872916599663,5.87197708316996
6.0,8.36213237198312e-06,1.1282753363679982e-13,4.8001355086536764e-21,0.0009217163057625875,1.2733691305892706e-21,0.9990699215617527,2971,9.55609800198897,4.7910074435705,651160.94,3027.98284922144,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-06,2020-10-08,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110930312,5.641703472064299
6.0,3.363644710489736e-06,1.1062262256547656e-14,1.2816679391209801e-21,0.0019183356451184534,4.790744332825304e-24,0.9980783007101599,2972,9.8303046740801,4.91869330681373,651160.94,3034.43051033238,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-07,2020-10-09,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110939862,5.411429860961432
6.0,3.1735463150468847e-06,6.181795672509173e-15,2.7616085489824807e-21,0.0052687017192671135,7.987100368049465e-25,0.9947281247344117,2973,9.67091583039508,4.95114968507971,651160.94,3040.87817144331,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-08,2020-10-10,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110929857,5.066019444304272
6.0,1.284969556520762e-05,5.802801984240574e-14,9.061352496453579e-20,0.009470152560136377,4.8598272568352496e-24,0.9905169977442404,2974,8.92408763523491,4.81972696862851,651160.94,3047.32583255424,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-09,2020-10-11,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110930312,4.835745833198611
6.0,0.0001442900635030192,4.3456142085456915e-12,5.514213798640356e-18,0.0012531810454392317,4.1235825884879663e-22,0.9986025288867121,2975,8.10767561703282,4.2656179368954,651160.94,3053.77349366517,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-10,2020-10-12,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110929857,5.411429860960003
6.0,0.00046921954829759867,1.689446130814543e-10,2.908794674041914e-17,0.000268785455963641,7.072299505786037e-20,0.9992619948267941,2976,7.87177169032336,3.91290721152397,651160.94,3060.2211547761,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-11,2020-10-13,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110929857,5.87197708316996
6.0,0.0017719830508266517,1.878071740941915e-09,8.33666030351153e-17,5.124499847101075e-05,6.4725948395991625e-18,0.9981767700726304,2977,7.73031371485399,3.79757707259741,651160.94,3066.66881588704,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-12,2020-10-14,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,6.447661110940317,6.447661110932911
6.0,5.6373549452048154e-05,6.859525480767893e-12,3.1444024706081255e-21,0.0003564952493463256,1.830598673270437e-19,0.9995871311943421,2978,9.65385890365549,4.80911912726396,651160.94,3069.8926464425,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-13,2020-10-15,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,3.223830555459699,5.987113888722823
6.0,1.1966170602744774e-06,1.3213792357118848e-14,9.27866395721787e-23,0.0010129407177087732,3.869487104743164e-23,0.9989858626652177,2979,10.4493264623452,4.95479613054878,651160.94,3073.92243463684,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-14,2020-10-16,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.029788194340199,5.641703472065728
6.0,8.307506271467795e-07,2.8441258560421317e-16,1.4119479176246832e-22,0.003960585857989232,9.833019235242428e-26,0.9960385833913834,2980,10.3449959316517,5.03649459060362,651160.94,3077.1462651923,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-15,2020-10-17,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,3.223830555459699,5.181156249855706
6.0,4.120924162082269e-07,1.189848062861501e-16,8.2152916299334e-23,0.017377479939644787,1.5738232908040623e-27,0.9826221079679389,2981,10.4537865774644,5.26317692794503,651160.94,3080.37009574777,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-16,2020-10-18,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,3.223830555470158,4.720609027647113
6.0,7.465277105198836e-06,6.531303474728805e-15,1.7307732683272596e-19,0.020186355976902763,9.896920464968335e-26,0.9798061787459856,2982,9.04987493596118,4.48859355694181,651160.94,3085.20584158097,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-17,2020-10-19,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.835745833200235,4.490335416542881
6.0,4.999006737567541e-05,3.6084911406644703e-12,6.517444856053995e-17,0.04663687377366661,1.2544225468511452e-22,0.9533131361553492,2983,8.08323539161619,3.80285085736672,651160.94,3089.2356297753,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-18,2020-10-20,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.02978819432974,4.144924999885721
6.0,5.30600083561396e-07,3.91934057002836e-14,2.9268396060562237e-21,0.19047195757662416,1.9366628543825683e-22,0.8095275118232531,2984,10.0504776542205,4.87385106831811,651160.94,3094.0713756085,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-19,2020-10-21,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.835745833200235,3.914651388779995
6.0,1.4730980401746555e-07,5.095998986972967e-17,8.654574730651672e-23,0.28814631900386367,1.7377664860310533e-25,0.7118535336863323,2985,10.6416237229907,5.0480969170961,651160.94,3099.71307908056,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-20,2020-10-22,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,5.641703472059817,4.260061805437155
6.0,3.929636104029435e-07,5.637664486651713e-17,4.453129264073402e-22,0.32979251433919116,9.856115162530231e-28,0.6702070926971982,2986,10.1913931832565,5.01371184040021,651160.94,3104.54882491376,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-21,2020-10-23,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.835745833200235,4.375198610988589
6.0,5.542015589136763e-07,1.5258927958653883e-16,2.78823455023673e-22,0.17812778331911244,9.020884942012368e-28,0.8218716624793284,2987,10.2380134406172,5.02413886628695,651160.94,3110.19052838583,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-22,2020-10-24,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,5.641703472069821,4.720609027647177
6.0,2.551122737507968e-07,3.5867455715079213e-17,1.553407035506233e-23,0.04703265172443734,3.0259754618059825e-28,0.9529670931632889,2988,10.7538197269686,5.35063134737667,651160.94,3115.02627421903,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-23,2020-10-25,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.83574583319978,4.950882638751409
6.0,1.288164979451432e-06,1.5026448569601558e-16,7.0494736012007585e-22,0.007903455774359105,7.561804644941215e-28,0.9920952560606613,2989,10.0865202061296,4.81638188228912,651160.94,3120.66797769109,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-24,2020-10-26,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,5.641703472060271,5.066019444302843
6.0,2.231781797037545e-06,1.8388087904815927e-15,5.945009051003049e-21,0.0021321566401597595,7.590476401786659e-27,0.9978656115780414,2990,9.90145556459633,4.16207093993913,651160.94,3125.50372352429,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-25,2020-10-27,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.83574583319978,5.181156249855706
6.0,1.150423791776804e-06,8.631335951870037e-16,2.992322689439313e-22,0.0037844126498277767,2.3318660842493488e-26,0.9962144369263797,2991,10.1960039779405,4.9678449808637,651160.94,3130.33946935749,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-26,2020-10-28,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.835745833200235,5.181156249855706
6.0,1.5451687101358614e-06,7.66236244698027e-16,6.754213220629248e-22,0.005361961572567461,2.112743465765339e-26,0.9946364932587216,2992,10.001838290691,4.9878552270741,651160.94,3135.17521519069,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-27,2020-10-29,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.83574583319978,5.066019444304272
6.0,6.6197048656396e-07,3.471635892559645e-16,1.5116365941521922e-22,0.008010167190598595,6.095361352950437e-27,0.9919891708389146,2993,10.3362866528041,5.09990055148721,651160.94,3139.20500338502,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-28,2020-10-30,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.029788194330195,4.950882638751409
6.0,5.487467574127899e-07,1.528717581992385e-16,1.9393302390635543e-22,0.015655864432187173,3.2205437071748716e-27,0.9843435868210553,2994,10.3245637826598,5.11183437302233,651160.94,3143.23479157935,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-29,2020-10-31,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.02978819432974,4.720609027645684
6.0,4.324679106890787e-07,8.328614081609512e-17,8.217081595743102e-23,0.017898536223281275,9.055363375431762e-28,0.982101031308808,2995,10.4308230117831,5.30386041045113,651160.94,3148.07053741255,3.550966313,10607,24911,1.7966912,Lo Barnechea,2020-10-30,2020-11-01,37.5,7.4,35.08,Sin Prioridad Social,13115,2020,10,3,Preparación,2020-05-15,2020-07-28,4.835745833200235,4.720609027645748
4.0,0.0,0.0,0.0,1.0,0.0,0.0,2996,1.62580355808043,8.03587980266109,249659.84,5.77672940836663,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-03-31,2020-04-02,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,3,0,Sin Medida,2020-05-08,2020-09-28,1.92557646945554,1.92557646945554
4.0,4.445405065836339e-149,5.896077684239552e-158,5.7381102959829386e-157,0.9999941569932647,4.699158567603545e-159,5.843006735354689e-06,2997,1.76483779339214,7.90947824786964,249659.84,6.7395176430944,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-01,2020-04-03,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,0.9627882347277703,1.444182352091655
4.0,9.601551977190768e-13,6.910410490944055e-27,8.01257897300911e-20,0.9999968795732174,6.134461175624623e-23,3.1204258225286677e-06,2998,1.70354313051278,7.61346987591568,249659.84,7.70230587782217,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-02,2020-04-04,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,0.9627882347277694,1.283717646303693
4.0,7.838602327554392e-13,3.197104878435462e-18,2.0972514975802518e-18,0.9999983021721067,3.725612993708371e-21,1.6978271093745102e-06,2999,1.38152190162954,6.43840633876514,249659.84,8.66509411254994,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-03,2020-04-05,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,0.9627882347277712,1.203485293409713
4.0,5.064232750060704e-13,3.163133060099786e-18,9.444666871837141e-18,0.9999982285561967,9.495756485564317e-21,1.7714432967844406e-06,3000,1.44752578860816,5.28748691882195,249659.84,10.5906705820055,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-04,2020-04-06,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,1.925576469455558,1.347903528618882
4.0,6.49916117931268e-13,5.261622059052344e-16,6.570121597379118e-17,0.9999982434326588,5.26762003936972e-20,1.7565666906740412e-06,3001,1.44154582149798,4.38518463148453,249659.84,12.516247051461,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-05,2020-04-07,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,1.925576469455502,1.444182352091652
4.0,7.466741690207697e-13,2.0695847054501384e-18,1.1898712074396473e-18,0.9999957253267726,1.9320603233355345e-21,4.274672480684716e-06,3002,1.42390491852295,6.16983106592914,249659.84,14.4418235209166,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-06,2020-04-08,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,1.925576469455599,1.512952940286501
4.0,3.029759258105185e-12,2.16891286967676e-18,1.3721854824657422e-18,0.9999889498148216,2.3535473649607713e-21,1.1050182148688423e-05,3003,1.45911197488414,6.30781880699656,249659.84,18.2929764598277,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-07,2020-04-09,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,3.851152938911099,1.788035293065867
4.0,2.0948545521885977e-11,1.1646658107456074e-17,3.3456458663126e-18,0.9999584135858237,7.844080727880747e-21,4.158639322773504e-05,3004,1.42913738974436,6.22850949319779,249659.84,22.1441293987387,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-08,2020-04-10,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,3.851152938911,2.2006588222349
4.0,2.2622094628601433e-10,6.005270735409737e-17,9.515303898339863e-19,0.9996959736642301,1.824707237493641e-21,0.00030402610954884563,3005,1.61720735535955,6.99686051726716,249659.84,26.9580705723776,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-09,2020-04-11,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,4.813941173638902,2.750823527793633
4.0,1.3754984153965215e-08,4.186232166577309e-15,9.347774652025054e-16,0.99872842676246,1.760541426413196e-18,0.0012715594825508042,3006,1.54111227388249,4.9875168186575,249659.84,32.7347999807442,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-10,2020-04-12,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,5.776729408366599,3.438529409742037
4.0,1.0120185795388444e-08,9.720788879032716e-15,4.782516827815717e-17,0.997564731667211,8.334592321819667e-22,0.002435258212593384,3007,3.04230826730453,4.49947675287786,249659.84,37.5487411543831,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-11,2020-04-13,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,4.813941173638902,3.851152938911086
4.0,5.3583574051483055e-08,1.8982542052061833e-14,5.559337665108106e-16,0.99548964958074,4.19709539424518e-21,0.004510296835666383,3008,3.00224248766632,3.89662131858275,249659.84,41.3998940932942,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-12,2020-04-14,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,3.851152938911099,4.126235291690457
4.0,2.664807558611113e-07,3.5350722715112027e-14,2.082876726773961e-18,0.9495848465064413,2.663475771509502e-21,0.050414887012767536,3009,3.16413011,7.389062966,249659.84,46.213835266933,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-13,2020-04-15,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,4.813941173638803,4.538858820859486
4.0,3.4070199825569644e-06,1.9989835911337e-13,4.033346792843055e-18,0.933231353200248,5.421287287607558e-21,0.06676523977956954,3010,3.114891077,7.503655625,249659.84,50.0649882058441,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-14,2020-04-16,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,3.851152938911099,4.538858820859486
4.0,1.7986213951736943e-05,1.6455869546624837e-11,4.4563941947242084e-17,0.9131176773647289,1.101572820346525e-19,0.08686433640486338,3011,2.467472396,7.706356312,249659.84,53.9161411447552,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-15,2020-04-17,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,3.851152938911099,4.538858820859501
4.0,3.7929221164294895e-05,6.952575669826328e-10,6.366784456478318e-15,0.9699660223218319,3.742674336899915e-17,0.029996047761739877,3012,1.537749925,6.96948672,249659.84,55.8417176142108,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-16,2020-04-18,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,1.925576469455599,4.126235291690457
4.0,2.075312965821082e-06,4.2804399242076127e-10,8.837368206169186e-16,0.9957675371456822,6.446429432089635e-16,0.004230387113306349,3013,1.544389734,7.120486422,249659.84,57.7672940836663,3.419888547,3553,98088,4.1095687,Lo Espejo,2020-04-17,2020-04-19,5.7,0.1,88.83,Alta Prioridad Social,13116,2020,4,0,Sin Medida,2020-05-08,2020-09-28,1.9255764694555,3.576070586131729
