Internal_Mobility_Index,External_Mobility_Index,Per_Capita_Income,Cumulative_Cases_Rate,Average_Household_Persons,Inmigrants,Total_Households_Housed,Housing_Precariousness_Index,Commune,Date,Days,Higher_Education_Percentage,Postgraduade_Percentage,Social_Priority_Index_2020,Priority_2020,Code,Year,Month,Step,Step_Label,Quarantine_Start_Date,Quarantine_End_Date,Gross_Daily_Cases,Gross_Daily_Cases_Mobile_Average_7_Days,Connectivity_and_Mobility,Housing_and_Environment,Labor_Conditions,Business_Environment,Health_and_Environment,Socio_cultural_conditions,Urban_Quality_of_Life_Index_2024,row_id
2.261671946,8.322820548,270071.81,2760.34824612221,3.20849389,3020,113219,5.0479709,La Granja,2020-06-09,2020-06-11,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,72.61927103307016,82.87688877128858,1,2,1,1,2,1,8,1996
2.407657347,8.646811734,270071.81,2832.96751715528,3.20849389,3020,113219,5.0479709,La Granja,2020-06-10,2020-06-12,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,72.61927103306971,87.53944228866001,1,2,1,1,2,1,8,1997
2.520314006,8.960611486,270071.81,2906.40273505389,3.20849389,3020,113219,5.0479709,La Granja,2020-06-11,2020-06-13,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,73.43521789861006,92.31855964396716,1,2,1,1,2,1,8,1998
2.345200386,8.630835973,270071.81,2979.02200608696,3.20849389,3020,113219,5.0479709,La Granja,2020-06-12,2020-06-14,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,72.61927103307016,96.86454932340432,1,2,1,1,2,1,8,1999
2.04379562,7.467566451,270071.81,3065.51237383422,3.20849389,3020,113219,5.0479709,La Granja,2020-06-13,2020-06-15,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,86.49036774725982,90.80322975082143,1,2,1,1,2,1,8,2000
1.892439058,6.283363173,270071.81,3151.18679471593,3.20849389,3020,113219,5.0479709,La Granja,2020-06-14,2020-06-16,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,85.67442088170992,84.62534634030428,1,2,1,1,2,1,8,2001
2.255612175,7.510948905,270071.81,3237.67716246318,3.20849389,3020,113219,5.0479709,La Granja,2020-06-15,2020-06-17,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,86.49036774725027,78.56402676772002,1,2,1,1,2,1,8,2002
1.774342377,7.130491668,270071.81,3469.40607227657,3.20849389,3020,113219,5.0479709,La Granja,2020-06-16,2020-06-18,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,231.7289098133897,101.2939751649085,1,2,1,1,2,1,8,2003
1.68034706,6.865514392,270071.81,3700.31903522443,3.20849389,3020,113219,5.0479709,La Granja,2020-06-17,2020-06-19,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,230.9129629478603,123.9073597241643,1,2,1,1,2,1,8,2004
1.758710921,7.251411651,270071.81,3931.23199817228,3.20849389,3020,113219,5.0479709,La Granja,2020-06-18,2020-06-20,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,230.9129629478498,146.4041804454843,1,2,1,1,2,1,8,2005
1.803608318,7.620300234,270071.81,4162.96090798567,3.20849389,3020,113219,5.0479709,La Granja,2020-06-19,2020-06-21,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,231.7289098133901,169.1341288426729,1,2,1,1,2,1,8,2006
2.102602947,7.047307533,270071.81,4230.6844978255,3.20849389,3020,113219,5.0479709,La Granja,2020-06-20,2020-06-22,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,67.72358983983031,166.4531605701829,1,2,1,1,2,1,8,2007
2.808704035,6.759606115,270071.81,4298.40808766533,3.20849389,3020,113219,5.0479709,La Granja,2020-06-21,2020-06-23,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,67.7235898398294,163.8887561356285,1,2,1,1,2,1,8,2008
2.579947666,7.52720011,270071.81,4366.13167750516,3.20849389,3020,113219,5.0479709,La Granja,2020-06-22,2020-06-24,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,67.72358983983031,161.20778786314,1,2,1,1,2,1,8,2009
2.593651012,7.558394161,270071.81,4433.85526734499,3.20849389,3020,113219,5.0479709,La Granja,2020-06-23,2020-06-25,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,67.72358983983031,137.7784564383458,1,2,1,1,2,1,8,2010
2.621884038,7.65913786,270071.81,4504.84264464698,3.20849389,3020,113219,5.0479709,La Granja,2020-06-24,2020-06-26,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,70.98737730198991,114.9319442032214,1,2,1,1,2,1,8,2011
2.571684341,7.745696185,270071.81,4575.83002194897,3.20849389,3020,113219,5.0479709,La Granja,2020-06-25,2020-06-27,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,70.98737730198991,92.08543196809862,1,2,1,1,2,1,8,2012
2.275581876,7.972868751,270071.81,4646.00145238542,3.20849389,3020,113219,5.0479709,La Granja,2020-06-26,2020-06-28,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,70.17143043644955,69.0057920571071,1,2,1,1,2,1,8,2013
1.758710921,6.398016802,270071.81,4716.98882968741,3.20849389,3020,113219,5.0479709,La Granja,2020-06-27,2020-06-29,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,70.98737730198991,69.47204740884419,1,2,1,1,2,1,8,2014
1.706169949,5.465362898,270071.81,4787.9762069894,3.20849389,3020,113219,5.0479709,La Granja,2020-06-28,2020-06-30,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,70.98737730199082,69.93830276058154,1,2,1,1,2,1,8,2015
1.742872883,6.177936923,270071.81,4818.16624101439,3.20849389,3020,113219,5.0479709,La Granja,2020-06-29,2020-07-01,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,30.19003402498947,64.57636621560427,1,2,1,1,2,1,8,2016
1.799889822,7.303677179,270071.81,4847.54032817383,3.20849389,3020,113219,5.0479709,La Granja,2020-06-30,2020-07-02,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,6,1,Quarantine,2020-05-08,2020-09-07,29.37408715944002,59.09786583269137,1,2,1,1,2,1,8,2017
1.524101363,6.978859661,270071.81,4877.73036219881,3.20849389,3020,113219,5.0479709,La Granja,2020-07-01,2020-07-03,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,30.19003402498038,53.26967393597572,1,2,1,1,2,1,8,2018
1.236468806,7.583252995,270071.81,4929.13501472784,3.20849389,3020,113219,5.0479709,La Granja,2020-07-02,2020-07-04,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,51.40465252902959,50.47214182555282,1,2,1,1,2,1,8,2019
1.213675802,8.093995317,270071.81,4980.53966725687,3.20849389,3020,113219,5.0479709,La Granja,2020-07-03,2020-07-05,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,51.4046525290305,47.79117355306438,1,2,1,1,2,1,8,2020
1.039250792,6.201211954,270071.81,5031.12837292036,3.20849389,3020,113219,5.0479709,La Granja,2020-07-04,2020-07-06,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,50.58870566348924,44.87707760470715,1,2,1,1,2,1,8,2021
1.128907864,6.16712574,270071.81,5082.53302544938,3.20849389,3020,113219,5.0479709,La Granja,2020-07-05,2020-07-07,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,51.4046525290205,42.07954549428281,1,2,1,1,2,1,8,2022
1.208029197,7.784258367,270071.81,5115.98684693653,3.20849389,3020,113219,5.0479709,La Granja,2020-07-06,2020-07-08,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,33.45382148714998,42.54580084602003,1,2,1,1,2,1,8,2023
1.261121058,7.894780333,270071.81,5149.44066842367,3.20849389,3020,113219,5.0479709,La Granja,2020-07-07,2020-07-09,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,33.45382148713998,43.12862003569145,1,2,1,1,2,1,8,2024
1.402561631,7.85938576,270071.81,5182.07854304528,3.20849389,3020,113219,5.0479709,La Granja,2020-07-08,2020-07-10,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,32.63787462160963,43.47831154949563,1,2,1,1,2,1,8,2025
1.59482165,7.690194188,270071.81,5215.53236453242,3.20849389,3020,113219,5.0479709,La Granja,2020-07-09,2020-07-11,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,33.45382148713998,40.91390711493997,1,2,1,1,2,1,8,2026
1.519487674,7.838107699,270071.81,5248.98618601957,3.20849389,3020,113219,5.0479709,La Granja,2020-07-10,2020-07-12,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,33.45382148714998,38.34950268038561,1,2,1,1,2,1,8,2027
1.486227792,7.051439196,270071.81,5283.25595437225,3.20849389,3020,113219,5.0479709,La Granja,2020-07-11,2020-07-13,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,34.26976835268033,36.01822592169862,1,2,1,1,2,1,8,2028
1.480994353,6.136551439,270071.81,5316.7097758594,3.20849389,3020,113219,5.0479709,La Granja,2020-07-12,2020-07-14,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,33.45382148714998,33.4538214871457,1,2,1,1,2,1,8,2029
1.524789974,8.030367718,270071.81,5350.97954421208,3.20849389,3020,113219,5.0479709,La Granja,2020-07-13,2020-07-15,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,34.26976835268033,33.5703853250786,1,2,1,1,2,1,8,2030
1.526580361,7.969287977,270071.81,5373.8260564472,3.20849389,3020,113219,5.0479709,La Granja,2020-07-14,2020-07-16,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,22.84651223511992,32.05505543193288,1,2,1,1,2,1,8,2031
1.60673461,8.452623606,270071.81,5396.67256868233,3.20849389,3020,113219,5.0479709,La Granja,2020-07-15,2020-07-17,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,22.84651223512992,30.65628937672149,1,2,1,1,2,1,8,2032
1.028370748,6.548478171,270071.81,5419.51908091745,3.20849389,3020,113219,5.0479709,La Granja,2020-07-16,2020-07-18,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,22.84651223511992,29.14095948357577,1,2,1,1,2,1,8,2033
1.095923427,8.022035532,270071.81,5442.36559315257,3.20849389,3020,113219,5.0479709,La Granja,2020-07-17,2020-07-19,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,22.84651223511992,27.62562959042862,1,2,1,1,2,1,8,2034
1.099710784,7.522655282,270071.81,5450.52506180798,3.20849389,3020,113219,5.0479709,La Granja,2020-07-18,2020-07-20,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,8.15946865540991,23.89558677653284,1,2,1,1,2,1,8,2035
1.061974935,6.69095166,270071.81,5459.50047732892,3.20849389,3020,113219,5.0479709,La Granja,2020-07-19,2020-07-21,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,8.97541552094026,20.39867163850288,1,2,1,1,2,1,8,2036
1.653422394,8.416884727,270071.81,5467.65994598432,3.20849389,3020,113219,5.0479709,La Granja,2020-07-20,2020-07-22,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,8.159468655399905,16.66862882460568,1,2,1,1,2,1,8,2037
2.30174907,8.409103429,270071.81,5487.24267075728,3.20849389,3020,113219,5.0479709,La Granja,2020-07-21,2020-07-23,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,19.58272477296032,16.20237347286859,1,2,1,1,2,1,8,2038
1.882660791,8.397121609,270071.81,5507.64134239578,3.20849389,3020,113219,5.0479709,La Granja,2020-07-22,2020-07-24,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,20.39867163849976,15.85268195906428,1,2,1,1,2,1,8,2039
1.884313455,8.330188679,270071.81,5527.22406716875,3.20849389,3020,113219,5.0479709,La Granja,2020-07-23,2020-07-25,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,19.58272477296941,15.3864266073285,1,2,1,1,2,1,8,2040
1.993871368,9.125740256,270071.81,5546.80679194171,3.20849389,3020,113219,5.0479709,La Granja,2020-07-24,2020-07-26,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,19.58272477296032,14.92017125559141,1,2,1,1,2,1,8,2041
1.908139375,8.094546206,270071.81,5559.04599492481,3.20849389,3020,113219,5.0479709,La Granja,2020-07-25,2020-07-27,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,12.23920298309986,15.50299044526141,1,2,1,1,2,1,8,2042
1.81896433,6.658931277,270071.81,5571.28519790791,3.20849389,3020,113219,5.0479709,La Granja,2020-07-26,2020-07-28,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,12.23920298309986,15.96924579699849,1,2,1,1,2,1,8,2043
1.88596612,8.619129596,270071.81,5583.52440089101,3.20849389,3020,113219,5.0479709,La Granja,2020-07-27,2020-07-29,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,12.23920298310077,16.55206498667004,1,2,1,1,2,1,8,2044
1.873708856,8.519487674,270071.81,5590.05197581534,3.20849389,3020,113219,5.0479709,La Granja,2020-07-28,2020-07-30,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,6.527574924329201,14.68704357972274,1,2,1,1,2,1,8,2045
1.863586283,8.680415921,270071.81,5597.3954976052,3.20849389,3020,113219,5.0479709,La Granja,2020-07-29,2020-07-31,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,7.343521789860461,12.82202217277427,1,2,1,1,2,1,8,2046
1.93568379,8.85015838,270071.81,5603.92307252952,3.20849389,3020,113219,5.0479709,La Granja,2020-07-30,2020-08-01,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,6.527574924320106,10.95700076582437,1,2,1,1,2,1,8,2047
1.951315246,9.374741771,270071.81,5610.45064745384,3.20849389,3020,113219,5.0479709,La Granja,2020-07-31,2020-08-02,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,7,1,Quarantine,2020-05-08,2020-09-07,6.527574924320106,9.091979358875765,1,2,1,1,2,1,8,2048
1.943809393,8.482371574,270071.81,5617.7941692437,3.20849389,3020,113219,5.0479709,La Granja,2020-08-01,2020-08-03,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,7.343521789859551,8.392596331270008,1,2,1,1,2,1,8,2049
1.92177386,7.158104944,270071.81,5625.9536378991,3.20849389,3020,113219,5.0479709,La Granja,2020-08-02,2020-08-04,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,8.159468655399905,7.809777141598586,1,2,1,1,2,1,8,2050
1.90139099297617,8.84554469081394,270071.81,5633.29715968896,3.20849389,3020,113219,5.0479709,La Granja,2020-08-03,2020-08-05,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,7.343521789860461,7.110394113992827,1,2,1,1,2,1,8,2051
1.92136069411927,8.90331910205206,270071.81,5643.08852207544,3.20849389,3020,113219,5.0479709,La Granja,2020-08-04,2020-08-06,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386479705,7.576649465728614,1,2,1,1,2,1,8,2052
1.93823164853326,8.86537666988018,270071.81,5652.87988446192,3.20849389,3020,113219,5.0479709,La Granja,2020-08-05,2020-08-07,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386479705,7.926340979531362,1,2,1,1,2,1,8,2053
1.96157554055915,8.91247762016251,270071.81,5663.48719371395,3.20849389,3020,113219,5.0479709,La Granja,2020-08-06,2020-08-08,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,10.60730925203006,8.509160169204213,1,2,1,1,2,1,8,2054
2.00530229995868,9.63999449111692,270071.81,5673.27855610043,3.20849389,3020,113219,5.0479709,La Granja,2020-08-07,2020-08-09,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386480614,8.975415520941429,1,2,1,1,2,1,8,2055
2.00220355322958,8.8147638066382,270071.81,5687.14965281461,3.20849389,3020,113219,5.0479709,La Granja,2020-08-08,2020-08-10,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,13.87109671417966,9.90792622441573,1,2,1,1,2,1,8,2056
1.89595097094064,7.30966808979479,270071.81,5701.83669639433,3.20849389,3020,113219,5.0479709,La Granja,2020-08-09,2020-08-11,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,14.68704357972001,10.84043692789003,1,2,1,1,2,1,8,2057
1.94856080429693,9.31944635725107,270071.81,5715.70779310851,3.20849389,3020,113219,5.0479709,La Granja,2020-08-10,2020-08-12,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,13.87109671417966,11.7729476313642,1,2,1,1,2,1,8,2058
1.90924115135656,9.11038424459441,270071.81,5726.31510236053,3.20849389,3020,113219,5.0479709,La Granja,2020-08-11,2020-08-13,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,10.60730925202006,11.88951146929854,1,2,1,1,2,1,8,2059
1.94367167056879,9.04517284120644,270071.81,5736.92241161256,3.20849389,3020,113219,5.0479709,La Granja,2020-08-12,2020-08-14,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,10.60730925203006,12.0060753072343,1,2,1,1,2,1,8,2060
1.98257815727861,9.32626360005509,270071.81,5747.52972086458,3.20849389,3020,113219,5.0479709,La Granja,2020-08-13,2020-08-15,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,10.60730925202006,12.00607530723287,1,2,1,1,2,1,8,2061
2.03036771794519,10.0368406555571,270071.81,5758.1370301166,3.20849389,3020,113219,5.0479709,La Granja,2020-08-14,2020-08-16,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,10.60730925202006,12.12263914516708,1,2,1,1,2,1,8,2062
2.0064729376119,9.16292521691227,270071.81,5767.92839250308,3.20849389,3020,113219,5.0479709,La Granja,2020-08-15,2020-08-17,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386480614,11.53981995549579,1,2,1,1,2,1,8,2063
1.94780333287426,8.04090345682413,270071.81,5776.90380802402,3.20849389,3020,113219,5.0479709,La Granja,2020-08-16,2020-08-18,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,8.97541552093935,10.72387308995569,1,2,1,1,2,1,8,2064
1.95620437956204,9.43286048753615,270071.81,5786.6951704105,3.20849389,3020,113219,5.0479709,La Granja,2020-08-17,2020-08-19,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386480614,10.1410539002844,1,2,1,1,2,1,8,2065
1.82454207409448,9.1365514391957,270071.81,5789.95895787266,3.20849389,3020,113219,5.0479709,La Granja,2020-08-18,2020-08-20,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,3.263787462159598,9.091979358875765,1,2,1,1,2,1,8,2066
1.9102052058945,9.37336455033742,270071.81,5794.03869220036,3.20849389,3020,113219,5.0479709,La Granja,2020-08-19,2020-08-21,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,4.079734327699953,8.159468655400035,1,2,1,1,2,1,8,2067
2.04076573474728,9.88038837625672,270071.81,5798.11842652806,3.20849389,3020,113219,5.0479709,La Granja,2020-08-20,2020-08-22,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,4.079734327699953,7.226957951925734,1,2,1,1,2,1,8,2068
2.09613000964055,10.511844098609,270071.81,5801.38221399022,3.20849389,3020,113219,5.0479709,La Granja,2020-08-21,2020-08-23,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,3.263787462160508,6.177883410517227,1,2,1,1,2,1,8,2069
2.047858421705,9.29451866134141,270071.81,5811.17357637671,3.20849389,3020,113219,5.0479709,La Granja,2020-08-22,2020-08-24,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386489709,6.177883410518526,1,2,1,1,2,1,8,2070
1.90022035532296,7.61499793416885,270071.81,5820.14899189765,3.20849389,3020,113219,5.0479709,La Granja,2020-08-23,2020-08-25,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,8.97541552094026,6.177883410518656,1,2,1,1,2,1,8,2071
1.97059633659276,9.58566313180003,270071.81,5829.94035428413,3.20849389,3020,113219,5.0479709,La Granja,2020-08-24,2020-08-26,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,9.791362386479705,6.177883410518526,1,2,1,1,2,1,8,2072
2.03284671532847,9.46432998209613,270071.81,5836.46792920845,3.20849389,3020,113219,5.0479709,La Granja,2020-08-25,2020-08-27,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,6.527574924320106,6.644138762255742,1,2,1,1,2,1,8,2073
2.12229720424184,9.8465776063903,270071.81,5842.99550413277,3.20849389,3020,113219,5.0479709,La Granja,2020-08-26,2020-08-28,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,6.527574924320106,6.993830276058621,1,2,1,1,2,1,8,2074
2.15769177799201,10.053367304779,270071.81,5849.52307905709,3.20849389,3020,113219,5.0479709,La Granja,2020-08-27,2020-08-29,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,6.527574924320106,7.3435217898615,1,2,1,1,2,1,8,2075
2.14701831703622,10.450351191296,270071.81,5856.05065398141,3.20849389,3020,113219,5.0479709,La Granja,2020-08-28,2020-08-30,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,6.527574924319197,7.809777141598455,1,2,1,1,2,1,8,2076
2.29038699903595,9.99655694807877,270071.81,5867.47391009897,3.20849389,3020,113219,5.0479709,La Granja,2020-08-29,2020-08-31,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,11.42325611756041,8.042904817465699,1,2,1,1,2,1,8,2077
2.08160033053298,8.13104255612175,270071.81,5879.71311308208,3.20849389,3020,113219,5.0479709,La Granja,2020-08-30,2020-09-01,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,12.23920298310986,8.509160169204213,1,2,1,1,2,1,8,2078
2.04834044897397,10.2717256576229,270071.81,5891.13636919964,3.20849389,3020,113219,5.0479709,La Granja,2020-08-31,2020-09-02,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,8,1,Quarantine,2020-05-08,2020-09-07,11.42325611756041,8.742287845072886,1,2,1,1,2,1,8,2079
2.03711609971078,10.1107285497865,270071.81,5896.84799725842,3.20849389,3020,113219,5.0479709,La Granja,2020-09-01,2020-09-03,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,9,1,Quarantine,2020-05-08,2020-09-07,5.711628058779752,8.62572400713855,1,2,1,1,2,1,8,2080
2.07664233576642,10.4920121195428,270071.81,5902.5596253172,3.20849389,3020,113219,5.0479709,La Granja,2020-09-02,2020-09-04,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,9,1,Quarantine,2020-05-08,2020-09-07,5.711628058779752,8.509160169204213,1,2,1,1,2,1,8,2081
2.13111141716017,10.4963503649635,270071.81,5909.08720024152,3.20849389,3020,113219,5.0479709,La Granja,2020-09-03,2020-09-05,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,9,1,Quarantine,2020-05-08,2020-09-07,6.527574924320106,8.509160169204213,1,2,1,1,2,1,8,2082
2.25203140063352,11.3340448973971,270071.81,5914.7988283003,3.20849389,3020,113219,5.0479709,La Granja,2020-09-04,2020-09-06,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,9,1,Quarantine,2020-05-08,2020-09-07,5.711628058779752,8.392596331270008,1,2,1,1,2,1,8,2083
2.31318000275444,10.2216636826883,270071.81,5924.59019068678,3.20849389,3020,113219,5.0479709,La Granja,2020-09-05,2020-09-07,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,9,1,Quarantine,2020-05-08,2020-09-07,9.791362386480614,8.159468655401465,1,2,1,1,2,1,8,2084
2.11988706789698,8.23867235917918,270071.81,5934.38155307326,3.20849389,3020,113219,5.0479709,La Granja,2020-09-06,2020-09-08,8.2,0.3,76.37,Media Alta Prioridad Social,13111,2020,9,1,Quarantine,2020-05-08,2020-09-07,9.791362386479705,7.809777141597157,1,2,1,1,2,1,8,2085
